Time,Temperature (°C),Pressure (kPa),Bottom Oil Temperature (°C),Top Oil Temperature (°C),BDV (kV),Health Index (%),Health Classification
4/22/2024,48,125,42,48,75,95,Good
4/22/2024,61,118,49,57,63,85,Bad
4/22/2024,47,122,41,52,76,94,Need Maintenance
4/22/2024,49,128,43,49,76,77,Good
4/22/2024,47,127,41,49,79,95,Good
4/22/2024,61,112,41,49,77,81,Need Maintenance
4/22/2024,65,117,51,58,66,74,Need_Maintenance
4/22/2024,50,129,43,52,79,86,Good
4/22/2024,60,112,49,58,63,78,Bad
4/22/2024,50,129,43,51,76,93,Good
4/22/2024,50,127,45,49,73,81,Good
4/22/2024,63,121,50,57,60,74,Good
4/22/2024,59,114,50,56,58,81,Bad
4/22/2024,48,124,40,50,75,89,Good
4/22/2024,47,128,43,49,76,93,Good
4/22/2024,66,120,50,56,61,69,Need Maintenance
4/22/2024,48,129,44,58,73,84,Need Maintenance
4/22/2024,67,110,53,58,57,61,Bad
4/22/2024,47,126,42,51,79,94,Good
4/22/2024,50,118,44,52,74,80,Good
4/22/2024,69,112,53,58,63,64,Bad
4/22/2024,61,116,49,58,63,68,Need_Maintenance
4/22/2024,58,122,51,58,68,65,Good
4/22/2024,47,129,44,50,76,95,Good
4/22/2024,69,114,49,58,66,76,Bad
4/22/2024,64,113,53,58,57,59,Bad
4/22/2024,49,129,43,46,79,95,Good
4/22/2024,48,119,43,50,75,91,Good
4/22/2024,53,119,43,50,79,91,Good
4/22/2024,62,123,43,47,72,93,Good
4/22/2024,60,117,42,51,77,85,Need Maintenance
4/22/2024,69,115,50,58,64,69,Need Maintenance
4/22/2024,64,118,50,56,61,73,Need Maintenance
4/22/2024,47,119,46,49,79,92,Good
4/22/2024,60,123,43,51,73,90,Need Maintenance
4/22/2024,49,118,44,51,79,73,Good
4/22/2024,68,122,52,58,57,61,Need_Maintenance
4/22/2024,48,126,43,51,79,95,Need Maintenance
4/22/2024,48,118,42,50,78,91,Good
4/22/2024,60,121,43,52,79,91,Good
4/22/2024,60,118,46,50,73,76,Need_Maintenance
4/22/2024,58,119,50,57,62,77,Need Maintenance
4/22/2024,61,122,43,55,63,92,Need_Maintenance
4/22/2024,48,111,44,50,73,79,Good
4/22/2024,60,118,50,58,62,80,Need_Maintenance
4/22/2024,49,121,41,49,79,92,Good
4/22/2024,58,122,51,58,67,79,Need_Maintenance
4/22/2024,48,124,41,47,78,92,Good
4/22/2024,50,127,42,51,78,95,Good
4/22/2024,60,120,44,58,75,92,Need_Maintenance
4/22/2024,64,115,52,58,58,70,Bad
4/22/2024,50,129,42,50,77,93,Good
4/22/2024,65,110,47,52,56,62,Bad
4/22/2024,60,121,52,58,64,70,Need Maintenance
4/22/2024,47,129,45,48,74,95,Good
4/22/2024,47,128,45,48,72,95,Good
4/22/2024,61,118,52,58,61,80,Bad
4/22/2024,61,116,42,51,73,73,Good
4/22/2024,50,125,42,50,79,83,Good
4/22/2024,54,128,43,48,76,90,Good
4/22/2024,59,118,41,50,74,89,Good
4/22/2024,60,115,44,58,65,84,Good
4/22/2024,47,118,43,51,73,83,Need_Maintenance
4/22/2024,69,108,50,58,56,72,Bad
4/22/2024,60,118,51,58,62,66,Bad
4/22/2024,62,115,53,58,61,61,Bad
4/22/2024,68,122,50,57,66,66,Good
4/22/2024,62,115,49,49,60,81,Good
4/22/2024,47,124,45,47,73,87,Good
4/22/2024,62,115,53,58,66,80,Need Maintenance
4/22/2024,48,127,43,49,78,94,Good
4/22/2024,63,117,48,58,63,73,Need Maintenance
4/22/2024,61,116,53,55,62,70,Need Maintenance
4/22/2024,50,124,42,48,70,94,Good
4/22/2024,58,119,50,57,64,79,Need Maintenance
4/22/2024,47,129,40,47,79,95,Good
4/22/2024,48,120,44,49,77,93,Good
4/22/2024,49,118,47,58,62,75,Good
4/22/2024,66,118,51,58,66,76,Need_Maintenance
4/22/2024,47,113,42,50,77,91,Good
4/22/2024,49,127,43,58,64,85,Need Maintenance
4/22/2024,56,121,41,50,75,95,Good
4/22/2024,61,116,52,58,63,76,Bad
4/22/2024,47,128,43,49,73,95,Good
4/22/2024,61,115,52,57,63,71,Bad
4/22/2024,50,118,46,52,74,91,Good
4/22/2024,48,120,42,47,75,95,Good
4/22/2024,52,115,45,49,78,92,Good
4/22/2024,68,118,53,58,60,80,Bad
4/22/2024,59,119,51,57,66,81,Need_Maintenance
4/22/2024,47,125,44,50,72,85,Need Maintenance
4/22/2024,61,120,53,58,63,79,Bad
4/22/2024,59,119,52,58,61,73,Bad
4/22/2024,49,129,46,52,77,91,Good
4/22/2024,68,108,53,58,57,62,Bad
4/22/2024,57,113,50,48,57,92,Need Maintenance
4/22/2024,58,114,49,55,67,76,Need Maintenance
4/22/2024,58,121,49,56,59,86,Need Maintenance
4/22/2024,60,118,52,58,64,84,Need_Maintenance
4/22/2024,58,128,43,58,62,94,Good
4/22/2024,48,118,41,50,74,76,Good
4/22/2024,47,125,43,48,76,91,Good
4/22/2024,58,123,50,57,67,80,Need_Maintenance
4/22/2024,60,114,53,58,58,75,Bad
4/22/2024,60,115,50,58,60,65,Bad
4/22/2024,48,115,43,50,71,86,Good
4/22/2024,49,125,44,47,78,91,Need Maintenance
4/22/2024,60,119,42,51,74,89,Bad
4/22/2024,50,126,44,51,75,95,Bad
4/22/2024,51,127,40,49,79,91,Good
4/22/2024,61,121,48,57,59,70,Need Maintenance
4/22/2024,64,112,50,58,65,69,Bad
4/22/2024,47,127,42,48,78,91,Good
4/22/2024,47,126,48,49,74,93,Need_Maintenance
4/22/2024,64,116,48,58,59,75,Bad
4/22/2024,47,118,43,52,78,92,Good
4/22/2024,48,126,43,49,79,95,Good
4/22/2024,60,120,51,55,61,74,Need Maintenance
4/22/2024,47,113,48,51,74,85,Good
4/22/2024,65,115,51,56,66,77,Bad
4/22/2024,70,110,53,58,55,55,Bad
4/22/2024,67,108,53,58,62,63,Bad
4/22/2024,56,124,51,58,65,87,Need Maintenance
4/22/2024,47,126,42,50,76,94,Good
4/22/2024,49,124,45,51,76,90,Good
4/22/2024,47,124,41,52,71,95,Good
4/22/2024,50,127,41,49,79,94,Good
4/22/2024,53,127,42,50,74,95,Good
4/22/2024,66,113,53,58,61,62,Bad
4/22/2024,70,112,52,58,58,55,Bad
4/22/2024,57,118,50,58,61,80,Need Maintenance
4/22/2024,61,114,52,56,67,78,Need_Maintenance
4/22/2024,58,120,51,57,63,84,Need Maintenance
4/22/2024,64,108,53,58,60,56,Bad
4/22/2024,57,127,51,58,67,79,Need_Maintenance
4/22/2024,49,125,42,52,75,88,Good
4/22/2024,65,118,43,51,72,77,Need_Maintenance
4/22/2024,47,128,44,56,78,85,Good
4/22/2024,62,113,50,58,64,76,Bad
4/22/2024,47,127,43,47,77,94,Good
4/22/2024,50,128,46,48,77,95,Good
4/22/2024,51,117,45,48,76,95,Good
4/22/2024,49,124,44,51,79,89,Good
4/22/2024,47,113,44,52,77,79,Good
4/22/2024,52,128,43,51,73,91,Good
4/22/2024,47,121,45,48,72,90,Good
4/22/2024,65,110,53,58,56,70,Bad
4/22/2024,47,129,42,48,76,93,Good
4/22/2024,50,112,43,50,74,75,Good
4/22/2024,48,128,45,53,77,95,Good
4/22/2024,47,127,40,48,79,93,Good
4/22/2024,66,122,51,51,61,87,Need Maintenance
4/22/2024,66,114,53,58,60,80,Bad
4/22/2024,47,127,43,51,73,95,Good
4/22/2024,49,126,43,50,76,82,Need Maintenance
4/22/2024,69,109,50,58,72,66,Bad
4/22/2024,66,116,52,57,63,70,Bad
4/22/2024,50,125,44,50,78,92,Good
4/22/2024,49,126,46,50,76,93,Good
4/22/2024,47,125,40,48,78,93,Good
4/22/2024,58,127,43,49,75,95,Good
4/22/2024,61,119,50,55,61,81,Bad
4/22/2024,50,128,43,50,77,95,Good
4/22/2024,64,108,52,58,55,69,Bad
4/22/2024,57,121,53,50,74,83,Need Maintenance
4/22/2024,47,123,41,51,71,87,Need Maintenance
4/22/2024,58,119,49,58,55,70,Need Maintenance
4/22/2024,47,116,45,53,74,95,Need_Maintenance
4/22/2024,62,117,51,58,66,79,Need_Maintenance
4/22/2024,48,116,42,50,74,90,Good
4/22/2024,59,116,50,58,66,68,Need_Maintenance
4/22/2024,47,127,42,49,76,93,Good
4/22/2024,59,122,51,58,62,66,Bad
4/22/2024,48,125,45,51,73,95,Good
4/22/2024,59,115,53,51,64,76,Need Maintenance
4/22/2024,59,128,44,58,71,72,Good
4/22/2024,62,117,52,58,60,71,Need Maintenance
4/22/2024,58,115,50,57,61,86,Need Maintenance
4/22/2024,64,116,51,50,59,69,Need Maintenance
4/22/2024,50,119,42,48,74,95,Good
4/22/2024,70,110,51,58,57,66,Bad
4/22/2024,47,116,42,49,76,94,Good
4/22/2024,63,121,41,50,78,95,Good
4/22/2024,62,119,43,52,74,85,Need Maintenance
4/22/2024,48,123,43,51,79,89,Good
4/22/2024,48,129,42,48,76,93,Good
4/22/2024,68,108,53,58,59,55,Bad
4/22/2024,65,121,52,58,62,80,Need_Maintenance
4/22/2024,49,128,42,58,76,95,Need Maintenance
4/22/2024,65,108,50,56,56,62,Bad
4/22/2024,67,119,44,57,77,71,Bad
4/22/2024,56,119,45,52,78,93,Need_Maintenance
4/22/2024,61,118,43,52,76,82,Need Maintenance
4/22/2024,60,119,47,57,56,79,Need Maintenance
4/22/2024,50,129,42,52,79,92,Good
4/22/2024,57,115,45,49,76,73,Need Maintenance
4/22/2024,52,112,45,51,76,88,Bad
4/22/2024,58,114,51,58,61,74,Need_Maintenance
4/22/2024,47,128,43,49,72,95,Good
4/22/2024,47,126,42,48,79,95,Good
4/22/2024,49,127,41,48,77,94,Good
4/22/2024,62,114,53,49,77,77,Good
4/22/2024,67,112,53,58,57,62,Bad
4/22/2024,49,126,45,50,73,95,Need Maintenance
4/22/2024,47,124,42,53,75,93,Need Maintenance
4/22/2024,69,110,53,58,60,70,Bad
4/22/2024,57,120,43,58,64,70,Bad
4/22/2024,63,114,53,57,64,78,Need_Maintenance
4/22/2024,58,116,50,54,63,68,Need_Maintenance
4/22/2024,60,121,49,57,65,76,Need_Maintenance
4/22/2024,48,127,43,49,78,93,Good
4/22/2024,65,112,51,58,63,80,Need_Maintenance
4/22/2024,61,116,45,49,71,95,Bad
4/22/2024,57,112,42,47,74,81,Need Maintenance
4/22/2024,62,122,45,55,75,78,Need Maintenance
4/22/2024,49,127,44,48,77,90,Good
4/22/2024,48,126,43,48,78,92,Good
4/22/2024,47,129,43,50,74,90,Good
4/22/2024,50,110,43,49,64,93,Good
4/22/2024,66,113,52,58,63,70,Bad
4/22/2024,49,126,40,47,75,93,Good
4/22/2024,65,123,41,52,74,71,Need Maintenance
4/22/2024,47,126,43,47,77,95,Good
4/22/2024,61,111,50,58,57,76,Need_Maintenance
4/22/2024,48,118,41,49,73,95,Good
4/22/2024,49,113,47,53,77,69,Bad
4/22/2024,50,125,41,51,74,95,Good
4/22/2024,47,119,43,52,73,95,Good
4/22/2024,50,125,41,48,78,93,Good
4/22/2024,47,125,41,48,79,91,Good
4/22/2024,67,112,52,58,60,55,Bad
4/22/2024,61,113,44,52,71,85,Need Maintenance
4/22/2024,56,118,52,58,61,61,Need Maintenance
4/22/2024,61,119,51,57,68,61,Bad
4/22/2024,47,129,41,49,75,94,Good
4/22/2024,59,121,44,58,67,64,Need_Maintenance
4/22/2024,61,119,48,51,78,94,Good
4/22/2024,63,120,49,58,64,74,Bad
4/22/2024,50,119,43,50,76,84,Good
4/22/2024,47,123,51,58,62,74,Good
4/22/2024,55,116,47,57,71,83,Need Maintenance
4/22/2024,62,121,52,58,63,72,Bad
4/22/2024,62,111,52,58,59,77,Bad
4/22/2024,65,110,53,58,58,61,Bad
4/22/2024,69,109,53,58,58,64,Bad
4/22/2024,47,128,43,49,74,93,Good
4/22/2024,68,114,53,58,56,55,Bad
4/22/2024,48,126,43,51,76,92,Good
4/22/2024,47,124,44,50,79,91,Good
4/22/2024,47,121,45,49,79,93,Good
4/22/2024,47,128,42,47,79,95,Good
4/22/2024,47,113,45,50,77,92,Good
4/22/2024,63,112,52,58,60,58,Bad
4/22/2024,64,111,51,58,64,83,Need Maintenance
4/22/2024,64,118,52,58,60,64,Bad
4/22/2024,64,117,50,57,63,64,Bad
4/22/2024,48,126,43,51,78,89,Good
4/22/2024,57,122,44,58,59,77,Bad
4/22/2024,64,109,53,55,69,66,Bad
4/22/2024,48,120,41,49,75,95,Good
4/22/2024,48,120,42,49,79,92,Good
4/22/2024,58,112,49,58,66,73,Need_Maintenance
4/22/2024,49,129,42,50,73,90,Good
4/22/2024,50,118,44,50,66,87,Good
4/22/2024,57,126,53,58,66,88,Need_Maintenance
4/22/2024,47,121,42,52,77,94,Good
4/22/2024,61,116,52,55,60,73,Need Maintenance
4/22/2024,65,119,52,57,64,77,Bad
4/22/2024,51,128,43,50,74,88,Need Maintenance
4/22/2024,47,126,46,50,77,91,Good
4/22/2024,52,127,42,48,77,91,Good
4/22/2024,48,118,44,52,72,85,Good
4/22/2024,48,127,44,49,75,95,Good
4/22/2024,52,128,42,50,75,88,Good
4/22/2024,63,114,53,58,60,76,Need Maintenance
4/22/2024,50,120,45,51,74,92,Good
4/22/2024,67,108,53,58,55,67,Bad
4/22/2024,62,122,44,50,75,65,Good
4/22/2024,70,108,51,58,61,55,Bad
4/22/2024,65,108,53,58,59,66,Bad
4/22/2024,50,128,42,45,78,95,Good
4/22/2024,48,128,42,51,72,95,Good
4/22/2024,47,115,43,49,74,66,Good
4/22/2024,47,128,43,48,76,95,Good
4/22/2024,59,123,44,49,77,76,Good
4/22/2024,66,117,53,58,57,60,Bad
4/22/2024,63,114,53,57,60,72,Bad
4/22/2024,52,120,42,52,78,94,Good
4/22/2024,51,127,41,50,79,95,Good
4/22/2024,60,114,53,58,70,80,Bad
4/22/2024,60,114,50,56,62,75,Need Maintenance
4/22/2024,47,128,40,47,77,95,Good
4/22/2024,48,123,42,48,71,79,Good
4/22/2024,49,113,46,50,78,80,Good
4/22/2024,47,127,43,50,72,95,Good
4/22/2024,48,128,43,49,76,95,Good
4/22/2024,49,116,45,52,77,90,Good
4/22/2024,50,115,42,58,59,72,Bad
4/22/2024,48,123,41,50,73,92,Good
4/22/2024,63,113,52,51,57,72,Need_Maintenance
4/22/2024,48,127,45,52,75,84,Bad
4/22/2024,70,117,49,58,59,66,Bad
4/22/2024,61,117,43,51,73,83,Need Maintenance
4/22/2024,60,120,50,57,66,74,Bad
4/22/2024,47,123,43,51,72,95,Good
4/22/2024,47,128,40,49,76,95,Good
4/22/2024,48,125,42,51,78,95,Good
4/22/2024,49,129,44,49,78,94,Good
4/22/2024,47,128,41,48,73,93,Good
4/22/2024,57,118,51,57,58,87,Need_Maintenance
4/22/2024,49,125,41,49,75,89,Good
4/22/2024,60,118,43,49,74,85,Need Maintenance
4/22/2024,58,117,41,56,77,80,Need_Maintenance
4/22/2024,47,125,42,49,79,94,Good
4/22/2024,60,115,43,50,77,68,Bad
4/22/2024,47,116,42,51,72,78,Good
4/22/2024,50,128,42,52,79,93,Good
4/22/2024,47,125,44,53,79,73,Need_Maintenance
4/22/2024,61,110,51,58,66,83,Need_Maintenance
4/22/2024,49,126,42,52,76,94,Good
4/22/2024,59,116,51,51,75,91,Need_Maintenance
4/22/2024,47,123,45,50,78,86,Good
4/22/2024,52,127,43,51,78,90,Good
4/22/2024,59,115,53,57,58,70,Need Maintenance
4/22/2024,49,110,46,52,63,70,Good
4/22/2024,57,119,52,58,66,59,Need Maintenance
4/22/2024,52,126,41,48,73,92,Good
4/22/2024,60,120,50,56,62,74,Need Maintenance
4/22/2024,61,112,50,57,63,76,Bad
4/22/2024,62,113,42,51,58,72,Need_Maintenance
4/22/2024,52,126,49,52,72,80,Good
4/22/2024,61,115,53,58,63,66,Bad
4/22/2024,50,126,45,48,76,93,Good
4/22/2024,65,114,46,53,62,81,Bad
4/22/2024,60,118,45,51,72,70,Good
4/22/2024,59,123,53,58,63,81,Need Maintenance
4/22/2024,67,114,52,58,61,65,Bad
4/22/2024,53,116,41,52,76,86,Good
4/22/2024,59,123,51,56,67,75,Good
4/22/2024,62,118,49,58,63,77,Need_Maintenance
4/22/2024,65,114,51,58,65,81,Need Maintenance
4/22/2024,62,117,53,58,64,83,Bad
4/22/2024,66,110,53,58,60,69,Need Maintenance
4/22/2024,63,122,48,58,65,72,Need_Maintenance
4/22/2024,62,110,53,58,60,58,Need Maintenance
4/22/2024,57,117,42,57,74,84,Need Maintenance
4/22/2024,54,119,43,50,76,72,Good
4/22/2024,69,111,51,58,61,76,Bad
4/22/2024,48,126,43,49,74,94,Good
4/22/2024,51,127,42,49,71,93,Good
4/22/2024,47,126,41,50,79,89,Good
4/22/2024,67,115,49,58,63,89,Bad
4/22/2024,61,120,52,58,59,71,Bad
4/22/2024,55,117,50,58,65,76,Need_Maintenance
4/22/2024,57,121,42,49,75,76,Need Maintenance
4/22/2024,47,129,42,46,75,95,Good
4/22/2024,50,121,50,49,78,80,Good
4/22/2024,61,117,50,58,64,74,Need Maintenance
4/22/2024,57,115,48,58,63,82,Need_Maintenance
4/22/2024,48,126,44,50,75,95,Good
4/22/2024,47,114,43,50,73,70,Bad
4/22/2024,67,110,51,58,56,65,Bad
4/22/2024,48,128,41,48,73,88,Good
4/22/2024,51,121,52,52,60,87,Bad
4/22/2024,48,127,44,47,77,92,Good
4/22/2024,49,122,44,49,77,94,Good
4/22/2024,61,118,48,52,62,76,Need Maintenance
4/22/2024,60,121,45,51,73,77,Good
4/22/2024,47,120,42,51,76,83,Good
4/22/2024,62,121,45,50,74,95,Good
4/22/2024,63,116,51,58,64,78,Need Maintenance
4/22/2024,57,119,44,50,72,88,Good
4/22/2024,51,126,46,51,77,80,Good
4/22/2024,48,127,45,53,74,93,Good
4/22/2024,65,117,49,56,61,75,Need Maintenance
4/22/2024,62,117,48,58,58,83,Need Maintenance
4/22/2024,63,115,47,58,61,80,Need Maintenance
4/22/2024,70,110,52,58,56,57,Bad
4/22/2024,48,129,40,47,78,91,Good
4/22/2024,59,119,43,52,71,86,Need Maintenance
4/22/2024,70,116,53,58,55,74,Bad
4/22/2024,60,116,45,58,68,60,Bad
4/22/2024,47,124,42,49,75,87,Good
4/22/2024,47,128,44,46,73,87,Good
4/22/2024,65,116,51,57,65,81,Good
4/22/2024,59,115,50,57,64,79,Bad
4/22/2024,68,116,53,58,57,60,Bad
4/22/2024,60,122,52,58,68,84,Good
4/22/2024,59,117,50,58,63,75,Need Maintenance
4/22/2024,48,126,43,48,78,92,Good
4/22/2024,49,128,44,51,78,94,Good
4/22/2024,64,109,53,58,62,69,Bad
4/22/2024,70,111,53,58,58,77,Bad
4/22/2024,65,124,48,57,63,72,Bad
4/22/2024,48,118,42,48,77,89,Good
4/22/2024,67,119,50,58,60,80,Good
4/22/2024,47,126,43,46,79,95,Good
4/22/2024,70,108,52,58,61,55,Bad
4/22/2024,57,118,51,58,63,87,Need_Maintenance
4/22/2024,48,129,43,50,79,90,Good
4/22/2024,57,113,44,58,64,74,Bad
4/22/2024,63,110,53,58,59,78,Bad
4/22/2024,48,126,45,49,72,84,Good
4/22/2024,66,118,49,58,63,77,Need Maintenance
4/22/2024,62,111,51,58,60,72,Bad
4/22/2024,59,124,50,58,64,87,Need_Maintenance
4/22/2024,54,123,51,51,59,71,Need Maintenance
4/22/2024,49,126,44,50,74,95,Good
4/22/2024,51,128,41,51,79,95,Good
4/22/2024,48,126,43,48,77,93,Good
4/22/2024,47,129,43,51,77,94,Good
4/22/2024,47,127,42,48,72,94,Good
4/22/2024,66,108,53,58,55,59,Bad
4/22/2024,55,113,48,52,76,84,Good
4/22/2024,48,129,43,49,79,95,Good
4/22/2024,64,113,51,56,62,68,Bad
4/22/2024,62,120,51,56,73,77,Need Maintenance
4/22/2024,57,115,50,58,63,75,Need_Maintenance
4/22/2024,48,127,43,51,77,81,Good
4/22/2024,65,110,53,57,55,72,Bad
4/22/2024,70,108,53,58,60,57,Bad
4/22/2024,61,114,53,58,63,84,Need_Maintenance
4/22/2024,57,121,52,58,64,75,Need_Maintenance
4/22/2024,51,123,44,50,75,84,Good
4/22/2024,65,114,52,58,62,76,Bad
4/22/2024,59,116,50,58,63,60,Need Maintenance
4/22/2024,48,129,40,51,79,95,Good
4/22/2024,63,117,52,57,61,73,Need Maintenance
4/22/2024,50,129,40,49,74,93,Good
4/22/2024,48,129,43,47,79,94,Good
4/22/2024,61,119,51,58,57,76,Need Maintenance
4/22/2024,70,108,48,58,57,64,Bad
4/22/2024,47,118,46,51,73,95,Good
4/22/2024,47,116,49,50,76,90,Good
4/22/2024,47,128,43,48,76,95,Good
4/22/2024,47,124,44,50,77,94,Good
4/22/2024,60,119,49,58,61,60,Need_Maintenance
4/22/2024,50,127,44,50,76,91,Good
4/22/2024,49,129,40,51,78,93,Good
4/22/2024,65,122,42,50,76,92,Good
4/22/2024,67,115,51,58,59,72,Need_Maintenance
4/22/2024,64,108,52,58,55,67,Bad
4/22/2024,47,128,41,48,74,95,Good
4/22/2024,47,117,46,50,76,79,Good
4/22/2024,52,122,44,53,69,80,Good
4/22/2024,48,121,43,52,70,88,Good
4/22/2024,58,115,53,58,65,79,Need_Maintenance
4/22/2024,47,126,41,58,79,87,Good
4/22/2024,59,115,42,52,64,72,Good
4/22/2024,68,119,42,58,60,69,Need Maintenance
4/22/2024,54,115,44,51,59,81,Need Maintenance
4/22/2024,62,121,42,58,74,92,Need Maintenance
4/22/2024,59,118,51,57,60,82,Bad
4/22/2024,51,118,45,49,78,95,Good
4/22/2024,47,122,45,51,78,95,Good
4/22/2024,70,112,51,57,56,56,Bad
4/22/2024,64,124,53,58,63,68,Need_Maintenance
4/22/2024,56,122,46,52,76,86,Need_Maintenance
4/22/2024,50,125,46,50,78,93,Good
4/22/2024,48,126,41,48,77,94,Good
4/22/2024,62,117,49,51,63,81,Good
4/22/2024,64,119,53,56,67,75,Need Maintenance
4/22/2024,63,124,45,51,76,72,Good
4/22/2024,48,127,43,50,79,94,Good
4/22/2024,49,126,43,51,77,95,Good
4/22/2024,62,113,53,58,60,80,Need_Maintenance
4/22/2024,50,127,42,52,75,84,Good
4/22/2024,47,126,44,49,76,95,Good
4/22/2024,57,115,51,58,63,73,Need Maintenance
4/22/2024,59,126,52,58,63,78,Need_Maintenance
4/22/2024,47,127,42,47,76,95,Good
4/22/2024,60,116,49,58,62,77,Good
4/22/2024,47,119,43,49,75,92,Good
4/22/2024,64,118,49,58,61,74,Bad
4/22/2024,58,116,42,58,68,77,Good
4/22/2024,63,115,51,56,62,75,Need_Maintenance
4/22/2024,64,110,51,58,62,67,Bad
4/22/2024,63,120,50,57,65,75,Need Maintenance
4/22/2024,47,128,40,50,73,88,Good
4/22/2024,49,114,47,58,68,92,Need Maintenance
4/22/2024,68,111,52,58,63,61,Bad
4/22/2024,66,108,50,58,65,63,Bad
4/22/2024,58,115,44,52,67,80,Need Maintenance
4/22/2024,68,115,51,58,55,72,Bad
4/22/2024,47,129,41,49,77,95,Good
4/22/2024,57,124,44,49,72,93,Need Maintenance
4/22/2024,57,124,50,56,67,78,Need Maintenance
4/22/2024,49,126,41,48,69,91,Good
4/22/2024,61,124,51,57,65,73,Good
4/22/2024,64,119,50,56,64,65,Need Maintenance
4/22/2024,63,111,51,58,59,73,Need_Maintenance
4/22/2024,58,127,45,51,76,94,Need Maintenance
4/22/2024,51,124,44,49,73,93,Good
4/22/2024,50,126,42,51,77,92,Good
4/22/2024,48,124,41,49,72,88,Good
4/22/2024,48,115,41,51,76,95,Good
4/22/2024,47,123,43,52,61,70,Need_Maintenance
4/22/2024,64,123,51,58,59,81,Need Maintenance
4/22/2024,47,128,43,50,79,95,Good
4/22/2024,60,114,53,58,59,67,Need Maintenance
4/22/2024,51,125,47,51,75,77,Good
4/22/2024,49,119,45,48,77,94,Good
4/22/2024,47,127,40,48,76,93,Good
4/22/2024,63,116,44,49,76,89,Need Maintenance
4/22/2024,66,119,50,54,61,73,Need Maintenance
4/22/2024,61,129,49,50,75,88,Need Maintenance
4/22/2024,62,120,51,58,60,74,Bad
4/22/2024,59,112,44,52,62,76,Need Maintenance
4/22/2024,56,120,43,50,77,95,Good
4/22/2024,59,123,42,48,74,95,Good
4/22/2024,62,113,44,52,55,81,Need Maintenance
4/22/2024,63,119,53,55,62,79,Need Maintenance
4/22/2024,65,110,53,58,55,69,Bad
4/22/2024,48,126,42,50,77,91,Good
4/22/2024,49,129,42,54,78,95,Need Maintenance
4/22/2024,51,126,45,50,72,92,Good
4/22/2024,47,116,40,52,75,94,Good
4/22/2024,61,123,44,51,75,85,Good
4/22/2024,68,117,53,58,64,62,Bad
4/22/2024,47,113,45,50,79,68,Good
4/22/2024,58,120,53,58,63,77,Need_Maintenance
4/22/2024,47,127,42,46,74,91,Good
4/22/2024,56,120,42,51,74,72,Need Maintenance
4/22/2024,49,129,42,48,75,95,Good
4/22/2024,58,122,49,57,63,91,Need Maintenance
4/22/2024,65,114,41,49,59,71,Need Maintenance
4/22/2024,65,117,44,50,64,79,Need Maintenance
4/22/2024,67,117,53,57,66,65,Bad
4/22/2024,47,114,45,49,77,92,Need_Maintenance
4/22/2024,61,116,52,58,66,77,Bad
4/22/2024,63,113,50,58,62,75,Good
4/22/2024,59,120,50,58,76,74,Need Maintenance
4/22/2024,63,115,53,58,63,66,Need_Maintenance
4/22/2024,61,108,45,58,72,78,Need_Maintenance
4/22/2024,65,118,53,53,64,95,Bad
4/22/2024,63,120,51,52,62,72,Need Maintenance
4/22/2024,52,123,41,47,74,95,Good
4/22/2024,61,115,51,58,58,71,Bad
4/22/2024,58,114,50,54,64,81,Bad
4/22/2024,64,119,48,58,66,70,Need_Maintenance
4/22/2024,50,111,44,52,75,85,Good
4/22/2024,58,119,45,50,76,80,Good
4/22/2024,49,126,42,50,75,92,Good
4/22/2024,61,118,49,57,68,74,Need Maintenance
4/22/2024,47,121,42,48,79,89,Good
4/22/2024,47,128,45,49,75,91,Need_Maintenance
4/22/2024,58,119,44,58,79,90,Good
4/22/2024,48,123,46,53,64,95,Good
4/22/2024,47,127,43,49,79,92,Good
4/22/2024,60,120,53,52,60,70,Need Maintenance
4/22/2024,47,128,43,50,78,94,Good
4/22/2024,48,126,43,49,76,93,Good
4/22/2024,65,108,53,58,58,75,Bad
4/22/2024,61,123,49,56,61,72,Need Maintenance
4/22/2024,47,120,43,49,79,73,Good
4/22/2024,69,110,51,58,62,75,Bad
4/22/2024,60,117,49,52,65,68,Need Maintenance
4/22/2024,51,116,41,53,72,78,Good
4/22/2024,59,118,43,58,64,81,Bad
4/22/2024,68,119,52,57,66,57,Need_Maintenance
4/22/2024,61,114,45,52,69,81,Need Maintenance
4/22/2024,60,114,44,57,62,71,Good
4/22/2024,61,118,49,58,62,75,Bad
4/22/2024,61,117,50,56,62,65,Need Maintenance
4/22/2024,49,120,50,58,61,84,Need Maintenance
4/22/2024,47,129,47,52,75,91,Need Maintenance
4/22/2024,65,120,51,57,67,77,Need_Maintenance
4/22/2024,51,115,43,49,74,81,Need Maintenance
4/22/2024,48,128,42,45,76,88,Good
4/22/2024,48,120,41,50,76,95,Good
4/22/2024,48,120,43,50,74,84,Good
4/22/2024,48,129,42,46,70,90,Good
4/22/2024,47,129,41,48,79,91,Good
4/22/2024,50,128,47,50,72,93,Good
4/22/2024,47,129,42,52,72,90,Good
4/22/2024,63,116,49,57,64,71,Need Maintenance
4/22/2024,64,115,53,58,61,70,Need Maintenance
4/22/2024,48,122,40,47,77,94,Good
4/22/2024,62,121,43,48,75,92,Good
4/22/2024,49,129,42,48,75,91,Good
4/22/2024,48,119,42,51,76,94,Good
4/22/2024,48,121,42,51,73,91,Good
4/22/2024,47,122,45,51,60,86,Need Maintenance
